Energy delta[Wh],GHI,temp,pressure,humidity,wind_speed,rain_1h,snow_1h,clouds_all,isSun,sunlightTime,dayLength,SunlightTime/daylength,hour,month
0,8.1,6,1002,87,7.4,0,0,100,1,45,615,0.07,6,2
0,5.8,6,1002,87,7.4,0,0,100,1,60,615,0.1,6,2
60,3.5,6.1,1003,86,7.4,0,0,100,1,75,615,0.12,7,2
73,17.2,6.1,1003,86,7.4,0,0,100,1,90,615,0.15,7,2
158,27.3,6.1,1003,86,7.4,0,0,100,1,105,615,0.17,7,2
243,29.5,6.1,1003,86,7.4,0,0,100,1,120,615,0.2,7,2
449,14.2,6.1,1003,85,7.1,0,0,99,1,135,615,0.22,8,2
280,6.8,6.1,1003,85,7.1,0,0,99,1,150,615,0.24,8,2
259,18.2,6.1,1003,85,7.1,0,0,99,1,165,615,0.27,8,2
236,19.9,6.1,1003,85,7.1,0,0,99,1,180,615,0.29,8,2
349,23.2,6.4,1003,83,7.4,0,0,98,1,195,615,0.32,9,2
274,31.1,6.4,1003,83,7.4,0,0,98,1,210,615,0.34,9,2
348,37.6,6.4,1003,83,7.4,0,0,98,1,225,615,0.37,9,2
575,48.7,6.4,1003,83,7.4,0,0,98,1,240,615,0.39,9,2
792,45.4,6.6,1004,78,7.8,0.1,0,98,1,255,615,0.41,10,2
560,45.9,6.6,1004,78,7.8,0.1,0,98,1,270,615,0.44,10,2
970,61.4,6.6,1004,78,7.8,0.1,0,98,1,285,615,0.46,10,2
872,75.6,6.6,1004,78,7.8,0.1,0,98,1,300,615,0.49,10,2
1484,66.9,6.8,1004,76,8.1,0,0,44,1,315,615,0.51,11,2
1372,52.4,6.8,1004,76,8.1,0,0,44,1,330,615,0.54,11,2
937,40,6.8,1004,76,8.1,0,0,44,1,345,615,0.56,11,2
1017,54.6,6.8,1004,76,8.1,0,0,44,1,360,615,0.59,11,2
1699,53.7,6.6,1004,70,9,0,0,34,1,375,615,0.61,12,2
1054,54.2,6.6,1004,70,9,0,0,34,1,390,615,0.63,12,2
2089,62.7,6.6,1004,70,9,0,0,34,1,405,615,0.66,12,2
1046,57.3,6.6,1004,70,9,0,0,34,1,420,615,0.68,12,2
814,37.1,7,1004,67,9.1,0,0,52,1,435,615,0.71,13,2
384,31.9,7,1004,67,9.1,0,0,52,1,450,615,0.73,13,2
235,32.6,7,1004,67,9.1,0,0,52,1,465,615,0.76,13,2
313,26,7,1004,67,9.1,0,0,52,1,480,615,0.78,13,2
194,20.1,6.6,1005,65,8.5,0,0,85,1,495,615,0.8,14,2
457,30.1,6.6,1005,65,8.5,0,0,85,1,510,615,0.83,14,2
779,36.3,6.6,1005,65,8.5,0,0,85,1,525,615,0.85,14,2
520,36.8,6.6,1005,65,8.5,0,0,85,1,540,615,0.88,14,2
944,30.5,6.6,1005,66,8.4,0,0,58,1,555,615,0.9,15,2
613,22,6.6,1005,66,8.4,0,0,58,1,570,615,0.93,15,2
226,14,6.6,1005,66,8.4,0,0,58,1,585,615,0.95,15,2
15,7,6.6,1005,66,8.4,0,0,58,1,600,615,0.98,15,2
5,1.9,6.4,1005,69,7.7,0,0,31,1,615,615,1,16,2
0,0,6.4,1005,69,7.7,0,0,31,0,0,615,0,16,2
0,0,6.4,1005,69,7.7,0,0,31,0,0,615,0,16,2
0,0,6.4,1005,69,7.7,0,0,31,0,0,615,0,16,2
0,0,5.8,1006,72,7.2,0,0,40,0,0,615,0,17,2
0,0,5.8,1006,72,7.2,0,0,40,0,0,615,0,17,2
0,0,5.8,1006,72,7.2,0,0,40,0,0,615,0,17,2
0,0,5.8,1006,72,7.2,0,0,40,0,0,615,0,17,2
0,0,5.5,1007,74,6.7,0,0,57,0,0,615,0,18,2
0,0,5.5,1007,74,6.7,0,0,57,0,0,615,0,18,2
0,0,5.5,1007,74,6.7,0,0,57,0,0,615,0,18,2
0,0,5.5,1007,74,6.7,0,0,57,0,0,615,0,18,2
0,0,4.6,1008,76,6.3,0,0,56,0,0,615,0,19,2
0,0,4.6,1008,76,6.3,0,0,56,0,0,615,0,19,2
0,0,4.6,1008,76,6.3,0,0,56,0,0,615,0,19,2
0,0,4.6,1008,76,6.3,0,0,56,0,0,615,0,19,2
0,0,4.7,1008,80,5.5,0,0,37,0,0,615,0,20,2
0,0,4.7,1008,80,5.5,0,0,37,0,0,615,0,20,2
0,0,4.7,1008,80,5.5,0,0,37,0,0,615,0,20,2
0,0,4.7,1008,80,5.5,0,0,37,0,0,615,0,20,2
0,0,4.7,1009,83,4.9,0,0,45,0,0,615,0,21,2
0,0,4.7,1009,83,4.9,0,0,45,0,0,615,0,21,2
0,0,4.7,1009,83,4.9,0,0,45,0,0,615,0,21,2
0,0,4.7,1009,83,4.9,0,0,45,0,0,615,0,21,2
0,0,4.2,1009,82,4.8,0,0,29,0,0,615,0,22,2
0,0,4.2,1009,82,4.8,0,0,29,0,0,615,0,22,2
0,0,4.2,1009,82,4.8,0,0,29,0,0,615,0,22,2
0,0,4.2,1009,82,4.8,0,0,29,0,0,615,0,22,2
0,0,4.2,1009,83,4.6,0,0,43,0,0,615,0,23,2
0,0,4.2,1009,83,4.6,0,0,43,0,0,615,0,23,2
0,0,4.2,1009,83,4.6,0,0,43,0,0,615,0,23,2
0,0,4.2,1009,83,4.6,0,0,43,0,0,615,0,23,2
0,0,3.1,1008,86,4.3,0,0,100,0,0,630,0,0,2
0,0,3.1,1008,86,4.3,0,0,100,0,0,630,0,0,2
0,0,3.1,1008,86,4.3,0,0,100,0,0,630,0,0,2
0,0,3.1,1008,86,4.3,0,0,100,0,0,630,0,0,2
0,0,2,1007,89,4,0,0,100,0,0,630,0,1,2
0,0,2,1007,89,4,0,0,100,0,0,630,0,1,2
0,0,2,1007,89,4,0,0,100,0,0,630,0,1,2
0,0,2,1007,89,4,0,0,100,0,0,630,0,1,2
0,0,2.5,1005,90,4.7,0,0,100,0,0,630,0,2,2
0,0,2.5,1005,90,4.7,0,0,100,0,0,630,0,2,2
0,0,2.5,1005,90,4.7,0,0,100,0,0,630,0,2,2
0,0,2.5,1005,90,4.7,0,0,100,0,0,630,0,2,2
0,0,2.5,1004,92,5.2,0,0,100,0,0,630,0,3,2
0,0,2.5,1004,92,5.2,0,0,100,0,0,630,0,3,2
0,0,2.5,1004,92,5.2,0,0,100,0,0,630,0,3,2
0,0,2.5,1004,92,5.2,0,0,100,0,0,630,0,3,2
0,0,2.8,1002,92,6.2,0,0,100,0,0,630,0,4,2
0,0,2.8,1002,92,6.2,0,0,100,0,0,630,0,4,2
0,0,2.8,1002,92,6.2,0,0,100,0,0,630,0,4,2
0,0,2.8,1002,92,6.2,0,0,100,0,0,630,0,4,2
0,0,3,1000,91,6.9,0.5,0,100,0,0,630,0,5,2
0,0,3,1000,91,6.9,0.5,0,100,0,0,630,0,5,2
0,0,3,1000,91,6.9,0.5,0,100,0,0,630,0,5,2
0,0,3,1000,91,6.9,0.5,0,100,0,0,630,0,5,2
0,0.3,3.1,997,93,8,1.58,0,100,1,15,630,0.02,6,2
0,3.6,3.1,997,93,8,1.58,0,100,1,30,630,0.05,6,2
0,9.4,3.1,997,93,8,1.58,0,100,1,45,630,0.07,6,2
0,11.8,3.1,997,93,8,1.58,0,100,1,60,630,0.1,6,2
0,6.9,4.5,996,95,8,1.55,0,100,1,75,630,0.12,7,2
0,19.8,4.5,996,95,8,1.55,0,100,1,90,630,0.14,7,2
0,13,4.5,996,95,8,1.55,0,100,1,105,630,0.17,7,2
37,5.2,4.5,996,95,8,1.55,0,100,1,120,630,0.19,7,2
68,5.8,5.7,995,95,8.2,1.47,0,100,1,135,630,0.21,8,2
82,6.4,5.7,995,95,8.2,1.47,0,100,1,150,630,0.24,8,2
110,8.8,5.7,995,95,8.2,1.47,0,100,1,165,630,0.26,8,2
63,16,5.7,995,95,8.2,1.47,0,100,1,180,630,0.29,8,2
150,11.5,7.5,995,94,8.7,1.33,0,100,1,195,630,0.31,9,2
104,10.6,7.5,995,94,8.7,1.33,0,100,1,210,630,0.33,9,2
152,22.2,7.5,995,94,8.7,1.33,0,100,1,225,630,0.36,9,2
338,21,7.5,995,94,8.7,1.33,0,100,1,240,630,0.38,9,2
336,25.4,8,995,92,8.5,1.07,0,100,1,255,630,0.4,10,2
377,27.2,8,995,92,8.5,1.07,0,100,1,270,630,0.43,10,2
372,24.4,8,995,92,8.5,1.07,0,100,1,285,630,0.45,10,2
244,30.7,8,995,92,8.5,1.07,0,100,1,300,630,0.48,10,2
248,29.2,8.6,994,92,8.4,0.73,0,100,1,315,630,0.5,11,2
87,22.8,8.6,994,92,8.4,0.73,0,100,1,330,630,0.52,11,2
274,23.8,8.6,994,92,8.4,0.73,0,100,1,345,630,0.55,11,2
268,28.7,8.6,994,92,8.4,0.73,0,100,1,360,630,0.57,11,2
523,33.5,8.6,994,91,8.6,1.11,0,100,1,375,630,0.6,12,2
471,34.1,8.6,994,91,8.6,1.11,0,100,1,390,630,0.62,12,2
475,39.3,8.6,994,91,8.6,1.11,0,100,1,405,630,0.64,12,2
453,39.5,8.6,994,91,8.6,1.11,0,100,1,420,630,0.67,12,2
496,45.3,8.7,994,87,9.5,2.45,0,93,1,435,630,0.69,13,2
532,50,8.7,994,87,9.5,2.45,0,93,1,450,630,0.71,13,2
414,36.4,8.7,994,87,9.5,2.45,0,93,1,465,630,0.74,13,2
631,43,8.7,994,87,9.5,2.45,0,93,1,480,630,0.76,13,2
262,33.8,7.4,994,80,8.6,0.45,0,83,1,495,630,0.79,14,2
272,27.8,7.4,994,80,8.6,0.45,0,83,1,510,630,0.81,14,2
254,20.3,7.4,994,80,8.6,0.45,0,83,1,525,630,0.83,14,2
194,9.2,7.4,994,80,8.6,0.45,0,83,1,540,630,0.86,14,2
181,6.6,7.1,995,79,7.7,0.17,0,100,1,555,630,0.88,15,2
106,4.6,7.1,995,79,7.7,0.17,0,100,1,570,630,0.9,15,2
60,11.5,7.1,995,79,7.7,0.17,0,100,1,585,630,0.93,15,2
30,8.6,7.1,995,79,7.7,0.17,0,100,1,600,630,0.95,15,2
8,2.6,7,995,77,6.9,0,0,100,1,615,630,0.98,16,2
0,0,7,995,77,6.9,0,0,100,1,630,630,1,16,2
0,0,7,995,77,6.9,0,0,100,0,0,630,0,16,2
0,0,7,995,77,6.9,0,0,100,0,0,630,0,16,2
0,0,6.2,995,71,6.5,0,0,100,0,0,630,0,17,2
0,0,6.2,995,71,6.5,0,0,100,0,0,630,0,17,2
0,0,6.2,995,71,6.5,0,0,100,0,0,630,0,17,2
0,0,6.2,995,71,6.5,0,0,100,0,0,630,0,17,2
0,0,6.3,994,69,6.9,0,0,100,0,0,630,0,18,2
0,0,6.3,994,69,6.9,0,0,100,0,0,630,0,18,2
0,0,6.3,994,69,6.9,0,0,100,0,0,630,0,18,2
0,0,6.3,994,69,6.9,0,0,100,0,0,630,0,18,2
0,0,5.6,995,68,7.4,0,0,78,0,0,630,0,19,2
0,0,5.6,995,68,7.4,0,0,78,0,0,630,0,19,2
0,0,5.6,995,68,7.4,0,0,78,0,0,630,0,19,2
0,0,5.6,995,68,7.4,0,0,78,0,0,630,0,19,2
0,0,5,995,70,7.8,0,0,36,0,0,630,0,20,2
0,0,5,995,70,7.8,0,0,36,0,0,630,0,20,2
0,0,5,995,70,7.8,0,0,36,0,0,630,0,20,2
0,0,5,995,70,7.8,0,0,36,0,0,630,0,20,2
0,0,5,995,73,8,0,0,64,0,0,630,0,21,2
0,0,5,995,73,8,0,0,64,0,0,630,0,21,2
0,0,5,995,73,8,0,0,64,0,0,630,0,21,2
0,0,5,995,73,8,0,0,64,0,0,630,0,21,2
0,0,5,995,74,7.5,0,0,44,0,0,630,0,22,2
0,0,5,995,74,7.5,0,0,44,0,0,630,0,22,2
0,0,5,995,74,7.5,0,0,44,0,0,630,0,22,2
0,0,5,995,74,7.5,0,0,44,0,0,630,0,22,2
0,0,4.9,995,75,7.5,0,0,38,0,0,630,0,23,2
0,0,4.9,995,75,7.5,0,0,38,0,0,630,0,23,2
0,0,4.9,995,75,7.5,0,0,38,0,0,630,0,23,2
0,0,4.9,995,75,7.5,0,0,38,0,0,630,0,23,2
0,0,5,995,76,8,0,0,50,0,0,630,0,0,2
0,0,5,995,76,8,0,0,50,0,0,630,0,0,2
0,0,5,995,76,8,0,0,50,0,0,630,0,0,2
0,0,5,995,76,8,0,0,50,0,0,630,0,0,2
0,0,5,994,76,8.7,0,0,51,0,0,630,0,1,2
0,0,5,994,76,8.7,0,0,51,0,0,630,0,1,2
0,0,5,994,76,8.7,0,0,51,0,0,630,0,1,2
0,0,5,994,76,8.7,0,0,51,0,0,630,0,1,2
0,0,5.1,994,76,9.1,0,0,44,0,0,630,0,2,2
0,0,5.1,994,76,9.1,0,0,44,0,0,630,0,2,2
0,0,5.1,994,76,9.1,0,0,44,0,0,630,0,2,2
0,0,5.1,994,76,9.1,0,0,44,0,0,630,0,2,2
0,0,5.1,994,74,9,0,0,30,0,0,630,0,3,2
0,0,5.1,994,74,9,0,0,30,0,0,630,0,3,2
0,0,5.1,994,74,9,0,0,30,0,0,630,0,3,2
0,0,5.1,994,74,9,0,0,30,0,0,630,0,3,2
0,0,5.1,995,74,9,0,0,62,0,0,630,0,4,2
0,0,5.1,995,74,9,0,0,62,0,0,630,0,4,2
0,0,5.1,995,74,9,0,0,62,0,0,630,0,4,2
0,0,5.1,995,74,9,0,0,62,0,0,630,0,4,2
0,0,5.1,995,75,8.4,0,0,53,0,0,630,0,5,2
0,0,5.1,995,75,8.4,0,0,53,0,0,630,0,5,2
0,0,5.1,995,75,8.4,0,0,53,0,0,630,0,5,2
0,0,5.1,995,75,8.4,0,0,53,0,0,630,0,5,2
0,0.6,5,996,76,7.9,0,0,100,1,15,630,0.02,6,2
0,4.8,5,996,76,7.9,0,0,100,1,30,630,0.05,6,2
43,11.5,5,996,76,7.9,0,0,100,1,45,630,0.07,6,2
58,14,5,996,76,7.9,0,0,100,1,60,630,0.1,6,2
80,18.8,5,996,77,7.4,0,0,100,1,75,630,0.12,7,2
132,24,5,996,77,7.4,0,0,100,1,90,630,0.14,7,2
268,28,5,996,77,7.4,0,0,100,1,105,630,0.17,7,2
254,22.1,5,996,77,7.4,0,0,100,1,120,630,0.19,7,2
333,32.1,5.7,996,76,6.8,0,0,100,1,135,630,0.21,8,2
356,42.5,5.7,996,76,6.8,0,0,100,1,150,630,0.24,8,2
321,32.9,5.7,996,76,6.8,0,0,100,1,165,630,0.26,8,2
329,35.4,5.7,996,76,6.8,0,0,100,1,180,630,0.29,8,2
431,35.2,5.8,997,74,6.3,0,0,100,1,195,630,0.31,9,2
387,31.5,5.8,997,74,6.3,0,0,100,1,210,630,0.33,9,2
376,30.3,5.8,997,74,6.3,0,0,100,1,225,630,0.36,9,2
465,25.2,5.8,997,74,6.3,0,0,100,1,240,630,0.38,9,2
540,36.8,6,997,74,7.5,0,0,100,1,255,630,0.4,10,2
803,49,6,997,74,7.5,0,0,100,1,270,630,0.43,10,2
584,52.3,6,997,74,7.5,0,0,100,1,285,630,0.45,10,2
521,53.6,6,997,74,7.5,0,0,100,1,300,630,0.48,10,2
434,49.5,6.6,996,72,6.9,0,0,100,1,315,630,0.5,11,2
570,46.6,6.6,996,72,6.9,0,0,100,1,330,630,0.52,11,2
535,46.7,6.6,996,72,6.9,0,0,100,1,345,630,0.55,11,2
587,43.1,6.6,996,72,6.9,0,0,100,1,360,630,0.57,11,2
683,38.6,6.6,995,73,6,0,0,100,1,375,630,0.6,12,2
724,35.9,6.6,995,73,6,0,0,100,1,390,630,0.62,12,2
544,36.2,6.6,995,73,6,0,0,100,1,405,630,0.64,12,2
393,35.1,6.6,995,73,6,0,0,100,1,420,630,0.67,12,2
361,28.3,6.7,994,80,4.8,0.31,0,100,1,435,630,0.69,13,2
328,21.2,6.7,994,80,4.8,0.31,0,100,1,450,630,0.71,13,2
280,20,6.7,994,80,4.8,0.31,0,100,1,465,630,0.74,13,2
159,16.2,6.7,994,80,4.8,0.31,0,100,1,480,630,0.76,13,2
131,14.2,4.8,993,89,4.5,1.01,0,100,1,495,630,0.79,14,2
106,9.5,4.8,993,89,4.5,1.01,0,100,1,510,630,0.81,14,2
64,6.2,4.8,993,89,4.5,1.01,0,100,1,525,630,0.83,14,2
50,16.2,4.8,993,89,4.5,1.01,0,100,1,540,630,0.86,14,2
27,16.4,3.8,991,93,4.3,1.43,0,100,1,555,630,0.88,15,2
18,13.4,3.8,991,93,4.3,1.43,0,100,1,570,630,0.9,15,2
9,13.5,3.8,991,93,4.3,1.43,0,100,1,585,630,0.93,15,2
2,8.5,3.8,991,93,4.3,1.43,0,100,1,600,630,0.95,15,2
0,2.9,3.6,989,97,5,1.31,0,100,1,615,630,0.98,16,2
0,0.1,3.6,989,97,5,1.31,0,100,1,630,630,1,16,2
0,0,3.6,989,97,5,1.31,0,100,0,0,630,0,16,2
0,0,3.6,989,97,5,1.31,0,100,0,0,630,0,16,2
0,0,4.3,987,97,6,0.63,0,100,0,0,630,0,17,2
0,0,4.3,987,97,6,0.63,0,100,0,0,630,0,17,2
0,0,4.3,987,97,6,0.63,0,100,0,0,630,0,17,2
0,0,4.3,987,97,6,0.63,0,100,0,0,630,0,17,2
0,0,5.5,986,96,7.6,0.44,0,100,0,0,630,0,18,2
0,0,5.5,986,96,7.6,0.44,0,100,0,0,630,0,18,2
0,0,5.5,986,96,7.6,0.44,0,100,0,0,630,0,18,2
0,0,5.5,986,96,7.6,0.44,0,100,0,0,630,0,18,2
0,0,6.6,985,93,8.3,0.74,0,100,0,0,630,0,19,2
0,0,6.6,985,93,8.3,0.74,0,100,0,0,630,0,19,2
0,0,6.6,985,93,8.3,0.74,0,100,0,0,630,0,19,2
0,0,6.6,985,93,8.3,0.74,0,100,0,0,630,0,19,2
0,0,7.4,984,89,8.7,0.24,0,67,0,0,630,0,20,2
0,0,7.4,984,89,8.7,0.24,0,67,0,0,630,0,20,2
0,0,7.4,984,89,8.7,0.24,0,67,0,0,630,0,20,2
0,0,7.4,984,89,8.7,0.24,0,67,0,0,630,0,20,2
0,0,6.1,984,87,8.2,0,0,53,0,0,630,0,21,2
0,0,6.1,984,87,8.2,0,0,53,0,0,630,0,21,2
0,0,6.1,984,87,8.2,0,0,53,0,0,630,0,21,2
0,0,6.1,984,87,8.2,0,0,53,0,0,630,0,21,2
0,0,5.9,983,84,7.2,0.15,0,65,0,0,630,0,22,2
0,0,5.9,983,84,7.2,0.15,0,65,0,0,630,0,22,2
0,0,5.9,983,84,7.2,0.15,0,65,0,0,630,0,22,2
0,0,5.9,983,84,7.2,0.15,0,65,0,0,630,0,22,2
0,0,5.8,983,85,6.8,0.56,0,95,0,0,630,0,23,2
0,0,5.8,983,85,6.8,0.56,0,95,0,0,630,0,23,2
0,0,5.8,983,85,6.8,0.56,0,95,0,0,630,0,23,2
0,0,5.8,983,85,6.8,0.56,0,95,0,0,630,0,23,2
0,0,5.8,983,86,7.9,0.42,0,98,0,0,630,0,0,2
0,0,5.8,983,86,7.9,0.42,0,98,0,0,630,0,0,2
0,0,5.8,983,86,7.9,0.42,0,98,0,0,630,0,0,2
0,0,5.8,983,86,7.9,0.42,0,98,0,0,630,0,0,2
0,0,5.1,983,87,8.8,0.66,0,100,0,0,630,0,1,2
0,0,5.1,983,87,8.8,0.66,0,100,0,0,630,0,1,2
0,0,5.1,983,87,8.8,0.66,0,100,0,0,630,0,1,2
0,0,5.1,983,87,8.8,0.66,0,100,0,0,630,0,1,2
0,0,4.9,983,88,8.6,0.64,0,100,0,0,630,0,2,2
0,0,4.9,983,88,8.6,0.64,0,100,0,0,630,0,2,2
0,0,4.9,983,88,8.6,0.64,0,100,0,0,630,0,2,2
0,0,4.9,983,88,8.6,0.64,0,100,0,0,630,0,2,2
0,0,4.7,983,91,8.1,0.6,0,100,0,0,630,0,3,2
0,0,4.7,983,91,8.1,0.6,0,100,0,0,630,0,3,2
0,0,4.7,983,91,8.1,0.6,0,100,0,0,630,0,3,2
0,0,4.7,983,91,8.1,0.6,0,100,0,0,630,0,3,2
0,0,4.5,984,92,7.3,0.36,0,100,0,0,630,0,4,2
0,0,4.5,984,92,7.3,0.36,0,100,0,0,630,0,4,2
0,0,4.5,984,92,7.3,0.36,0,100,0,0,630,0,4,2
0,0,4.5,984,92,7.3,0.36,0,100,0,0,630,0,4,2
0,0,4.5,985,93,6.6,0.36,0,100,0,0,630,0,5,2
0,0,4.5,985,93,6.6,0.36,0,100,0,0,630,0,5,2
0,0,4.5,985,93,6.6,0.36,0,100,0,0,630,0,5,2
0,0,4.5,985,93,6.6,0.36,0,100,0,0,630,0,5,2
0,0.9,4.6,986,94,6.6,0.54,0,100,1,15,630,0.02,6,2
0,5.3,4.6,986,94,6.6,0.54,0,100,1,30,630,0.05,6,2
0,9.7,4.6,986,94,6.6,0.54,0,100,1,45,630,0.07,6,2
5,16.7,4.6,986,94,6.6,0.54,0,100,1,60,630,0.1,6,2
0,27.4,3.5,988,95,6.8,0.25,0,100,1,75,630,0.12,7,2
15,29.3,3.5,988,95,6.8,0.25,0,100,1,90,630,0.14,7,2
57,13.1,3.5,988,95,6.8,0.25,0,100,1,105,630,0.17,7,2
154,5.7,3.5,988,95,6.8,0.25,0,100,1,120,630,0.19,7,2
192,6.5,1.4,991,98,7.9,0,0.44,100,1,135,630,0.21,8,2
191,14,1.4,991,98,7.9,0,0.44,100,1,150,630,0.24,8,2
244,20.8,1.4,991,98,7.9,0,0.44,100,1,165,630,0.26,8,2
202,31.3,1.4,991,98,7.9,0,0.44,100,1,180,630,0.29,8,2
465,36.6,0,995,97,8,0,0.45,100,1,195,630,0.31,9,2
330,35.8,0,995,97,8,0,0.45,100,1,210,630,0.33,9,2
290,42.2,0,995,97,8,0,0.45,100,1,225,630,0.36,9,2
322,46,0,995,97,8,0,0.45,100,1,240,630,0.38,9,2
899,47.3,0,999,91,7.1,0,0.31,100,1,255,630,0.4,10,2
690,48,0,999,91,7.1,0,0.31,100,1,270,630,0.43,10,2
753,60.4,0,999,91,7.1,0,0.31,100,1,285,630,0.45,10,2
697,64.5,0,999,91,7.1,0,0.31,100,1,300,630,0.48,10,2
634,68.4,0.7,1002,88,6.9,0,0.21,100,1,315,630,0.5,11,2
1389,80.5,0.7,1002,88,6.9,0,0.21,100,1,330,630,0.52,11,2
1467,88.6,0.7,1002,88,6.9,0,0.21,100,1,345,630,0.55,11,2
2604,93.1,0.7,1002,88,6.9,0,0.21,100,1,360,630,0.57,11,2
2089,85.8,2,1004,78,6.6,0,0,99,1,375,630,0.6,12,2
1578,82.3,2,1004,78,6.6,0,0,99,1,390,630,0.62,12,2
2016,86.4,2,1004,78,6.6,0,0,99,1,405,630,0.64,12,2
1482,82.4,2,1004,78,6.6,0,0,99,1,420,630,0.67,12,2
2990,80.1,2.5,1005,65,6.9,0,0,99,1,435,630,0.69,13,2
1539,74.6,2.5,1005,65,6.9,0,0,99,1,450,630,0.71,13,2
2215,67.5,2.5,1005,65,6.9,0,0,99,1,465,630,0.74,13,2
2225,65.1,2.5,1005,65,6.9,0,0,99,1,480,630,0.76,13,2
1895,62,3.2,1006,58,6.7,0,0,33,1,495,630,0.79,14,2
1828,55.4,3.2,1006,58,6.7,0,0,33,1,510,630,0.81,14,2
1910,47.1,3.2,1006,58,6.7,0,0,33,1,525,630,0.83,14,2
1796,44.9,3.2,1006,58,6.7,0,0,33,1,540,630,0.86,14,2
0,38.5,2.6,1007,57,5.3,0,0,2,1,555,630,0.88,15,2
0,29.3,2.6,1007,57,5.3,0,0,2,1,570,630,0.9,15,2
0,20.2,2.6,1007,57,5.3,0,0,2,1,585,630,0.93,15,2
0,11.7,2.6,1007,57,5.3,0,0,2,1,600,630,0.95,15,2
0,4.5,1.8,1008,58,4.2,0,0,1,1,615,630,0.98,16,2
0,0.3,1.8,1008,58,4.2,0,0,1,1,630,630,1,16,2
0,0,1.8,1008,58,4.2,0,0,1,0,0,630,0,16,2
0,0,1.8,1008,58,4.2,0,0,1,0,0,630,0,16,2
0,0,0.8,1009,65,3.4,0,0,1,0,0,630,0,17,2
0,0,0.8,1009,65,3.4,0,0,1,0,0,630,0,17,2
0,0,0.8,1009,65,3.4,0,0,1,0,0,630,0,17,2
0,0,0.8,1009,65,3.4,0,0,1,0,0,630,0,17,2
0,0,-0.4,1010,71,3.4,0,0,32,0,0,630,0,18,2
0,0,-0.4,1010,71,3.4,0,0,32,0,0,630,0,18,2
0,0,-0.4,1010,71,3.4,0,0,32,0,0,630,0,18,2
0,0,-0.4,1010,71,3.4,0,0,32,0,0,630,0,18,2
0,0,0.1,1010,74,4.4,0,0.11,84,0,0,630,0,19,2
0,0,0.1,1010,74,4.4,0,0.11,84,0,0,630,0,19,2
0,0,0.1,1010,74,4.4,0,0.11,84,0,0,630,0,19,2
0,0,0.1,1010,74,4.4,0,0.11,84,0,0,630,0,19,2
0,0,0.5,1011,76,5,0,0.13,58,0,0,630,0,20,2
0,0,0.5,1011,76,5,0,0.13,58,0,0,630,0,20,2
0,0,0.5,1011,76,5,0,0.13,58,0,0,630,0,20,2
0,0,0.5,1011,76,5,0,0.13,58,0,0,630,0,20,2
0,0,0,1011,76,4.9,0,0,27,0,0,630,0,21,2
0,0,0,1011,76,4.9,0,0,27,0,0,630,0,21,2
0,0,0,1011,76,4.9,0,0,27,0,0,630,0,21,2
0,0,0,1011,76,4.9,0,0,27,0,0,630,0,21,2
0,0,-0.2,1011,80,4.6,0,0,74,0,0,630,0,22,2
0,0,-0.2,1011,80,4.6,0,0,74,0,0,630,0,22,2
0,0,-0.2,1011,80,4.6,0,0,74,0,0,630,0,22,2
0,0,-0.2,1011,80,4.6,0,0,74,0,0,630,0,22,2
0,0,-0.3,1012,85,4.7,0,0,70,0,0,630,0,23,2
0,0,-0.3,1012,85,4.7,0,0,70,0,0,630,0,23,2
0,0,-0.3,1012,85,4.7,0,0,70,0,0,630,0,23,2
0,0,-0.3,1012,85,4.7,0,0,70,0,0,630,0,23,2
0,0,-0.2,1012,88,4.8,0,0,46,0,0,630,0,0,2
0,0,-0.2,1012,88,4.8,0,0,46,0,0,630,0,0,2
0,0,-0.2,1012,88,4.8,0,0,46,0,0,630,0,0,2
0,0,-0.2,1012,88,4.8,0,0,46,0,0,630,0,0,2
0,0,-0.1,1013,90,5.3,0,0,25,0,0,630,0,1,2
0,0,-0.1,1013,90,5.3,0,0,25,0,0,630,0,1,2
0,0,-0.1,1013,90,5.3,0,0,25,0,0,630,0,1,2
0,0,-0.1,1013,90,5.3,0,0,25,0,0,630,0,1,2
0,0,0.5,1014,90,5.8,0,0,24,0,0,630,0,2,2
0,0,0.5,1014,90,5.8,0,0,24,0,0,630,0,2,2
0,0,0.5,1014,90,5.8,0,0,24,0,0,630,0,2,2
0,0,0.5,1014,90,5.8,0,0,24,0,0,630,0,2,2
0,0,0.2,1014,91,5.7,0,0,28,0,0,630,0,3,2
0,0,0.2,1014,91,5.7,0,0,28,0,0,630,0,3,2
0,0,0.2,1014,91,5.7,0,0,28,0,0,630,0,3,2
0,0,0.2,1014,91,5.7,0,0,28,0,0,630,0,3,2
0,0,0.2,1015,90,5.3,0,0,35,0,0,630,0,4,2
0,0,0.2,1015,90,5.3,0,0,35,0,0,630,0,4,2
0,0,0.2,1015,90,5.3,0,0,35,0,0,630,0,4,2
0,0,0.2,1015,90,5.3,0,0,35,0,0,630,0,4,2
0,0,0.1,1015,89,4.9,0,0,32,0,0,630,0,5,2
0,0,0.1,1015,89,4.9,0,0,32,0,0,630,0,5,2
0,0,0.1,1015,89,4.9,0,0,32,0,0,630,0,5,2
0,0,0.1,1015,89,4.9,0,0,32,0,0,630,0,5,2
28,1.6,-0.2,1016,91,4.8,0,0,26,1,15,630,0.02,6,2
